id,repo_id,label,url,commit message,commitDate,java_file_change_count,line_change_count,sampling_commit
6937,4,0,https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3,"Remove CBC-mode ECDSA cipher suites <enter>  <enter> This removes the following cipher suites as supported-by-default: <enter>   TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA <enter>   TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA <enter>  <enter> This tracks a similar change in Chromium 56: <enter>   https://developers.google.com/web/updates/2016/12/chrome-56-deprecations#remove_cbc-mode_ecdsa_ciphers_in_tls <enter>  <enter> OkHttp's updated cipher suites, plus comparisons to Android, Java, <enter> Chromium, Firefox, and Square's server-site configuration is here: <enter>   https://tinyurl.com/okhttp-cipher-suites <enter>  <enter> Closes: https://github.com/square/okhttp/issues/3035",2018-02-19T19:35:36Z,1,2,0
7073,4,0,https://github.com/square/okhttp/commit/e5c84e1aef9572adb493197c1b6c4e882aca085b,Update changelog for OkHttp 3.8.,2017-05-13T12:04:14Z,2,65,0
7076,4,3,https://github.com/square/okhttp/commit/29d56966c1ba932920b278467bb3d61f49709da9,Forbid null for a response's message. <enter>  <enter> This was only ever null in test code. Everything that parses responses from <enter> the network gets a non-null value. The message may be empty.,2017-05-06T15:55:33Z,3,5,0
7098,4,0,https://github.com/square/okhttp/commit/6651a9c15e06e8d1829aa00f970998be2f33b225,Change MediaType's failure mode to not crash on charset problems. <enter>  <enter> As-is it throws unchecked exceptions on unexpected charsets. This is a problem <enter> because it can cause a misbehaving webserver to crash the client. <enter>  <enter> I don't expect this to break existing clients; returning 'null' has always <enter> been a possibility; it's just returned in more cases.,2017-01-29T18:02:08Z,4,70,0
7102,4,0,https://github.com/square/okhttp/commit/c9496d350c0c3bb4b9d9571c3ab97181726561e2,Invalidate the cache even if the response has no body. <enter>  <enter> Closes: https://github.com/square/okhttp/issues/3203,2017-04-15T17:08:46Z,4,87,0
7120,4,0,https://github.com/square/okhttp/commit/8864c5d687df432021a4409aad4e0448ed030c5a,Permit network interceptors to rewrite the host header. <enter>  <enter> This makes it possible to do domain fronting. <enter>  <enter> Closes https://github.com/square/okhttp/issues/3103,2017-01-16T01:42:17Z,3,32,0
7137,4,0,https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c,Make the crawler a little better. <enter>  <enter> Name threads by their URLs. Don't follow all fragments of the same URL.,2017-01-07T20:07:46Z,1,8,0
7158,4,3,https://github.com/square/okhttp/commit/ef6e605fafe8bd65045b42ae0decd5f91c3ec6c6,Change HttpURL.redact() to return a String.,2016-12-01T03:45:58Z,4,30,0
7160,4,0,https://github.com/square/okhttp/commit/5d43df973ae841ca05a63580c6a225ff251c410b,Fix an invalid HTML entity in the SlackApi Javadoc. <enter>  <enter> And-per-se-and,2016-12-01T15:52:06Z,1,2,0
7235,4,0,https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d,Inject a leading . for better matching under JavaNetCookieJar <enter>  <enter> Closes: https://github.com/square/okhttp/issues/2549,2016-07-13T03:22:49Z,3,70,0
7237,4,0,https://github.com/square/okhttp/commit/bf40d52edbb88d5afaa35af24837e3b72ac84eab,Fix a test to not require a fallback IP address. <enter>  <enter> This might be an unexpected upside of the migration to the Call API. <enter>  <enter> Closes: https://github.com/square/okhttp/issues/2178,2016-07-12T02:32:51Z,1,3,0
7266,4,2,https://github.com/square/okhttp/commit/5b8c043329b181d6d762d6192f3ded8abd84852e,"Fix tests to share a common Dispatcher. <enter>  <enter> Also fix the memory limit, which may prevent Travis from failing <enter> our tests.",2016-06-25T23:44:33Z,2,30,0
7552,4,0,https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd,Add Call.isExecuted(). <enter>  <enter> Might be useful to expose this bookkeeping to app developers.,2015-11-22T16:11:50Z,1,8,0
7557,4,0,https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d,"Fix flakiness in CallTest.cancelTagImmediatelyAfterEnqueue() <enter>  <enter> There's a race where the HTTP engine has been created, but not yet connected <enter> and the cancel isn't as immediate as it could be. Fix the test by making sure <enter> there's a response to be retrieved. <enter>  <enter> With the upcoming connection pool changes we might make the implementation <enter> more robust. <enter>  <enter> Closes: https://github.com/square/okhttp/issues/2001",2015-11-19T03:59:24Z,1,2,0
7585,4,0,https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4,"Drop our one remaining DSS cipher suite. <enter>  <enter> Tracking Chrome and Firefox, which have also dropped this cipher suite. <enter>  <enter> This is the only cipher suite change since the last update. See our cipher <enter> suites spreadsheet for a comparison: https://goo.gl/dWXbi0 <enter>  <enter> Closes https://github.com/square/okhttp/issues/1476",2015-11-05T06:06:10Z,1,3,0
7596,4,0,https://github.com/square/okhttp/commit/41bee9b70dfbe182697e32d2a8ad1f4b2885af02,More interceptor tests. <enter>  <enter> Test interactions with the response cache and HttpURLConnection.,2014-12-23T05:24:15Z,2,58,0
7605,4,3,https://github.com/square/okhttp/commit/e4dd6cfd63b251fba7a37e773f91c6bb4150b6bf,Handle null fragments.,2015-10-31T00:32:20Z,2,30,0
7638,4,3,https://github.com/square/okhttp/commit/a4a79586d8aec87344ef81c0a46fcb3c8b61ce88,Permit release candidates in version numbers.,2014-11-05T05:30:05Z,1,2,0
7717,4,0,https://github.com/square/okhttp/commit/112f020c411c9d14f34e480b98325777b25a7434,Change the cache to have non-shared semantics. <enter>  <enter> This means we'll cache responses that use an 'Authorization' header. This <enter> means OkHttp's cache shouldn't be used on middleboxes that sit between <enter> user agents and the origin server; in practice this is never a use case <enter> for OkHttp. <enter>  <enter> Fixes https://github.com/square/okhttp/issues/1035,2014-11-01T15:53:05Z,4,109,0
7729,4,0,https://github.com/square/okhttp/commit/8d4230b78d283924842edbe963b10cfb43737338,Don't append to a truncated line in the journal. <enter>  <enter> Fixes https://github.com/square/okhttp/issues/1099,2014-10-24T03:39:42Z,1,8,0
7751,4,0,https://github.com/square/okhttp/commit/3bee7aca20ddde7137c874ab918d2dc603d3026e,Test that conditional misses update the cache. <enter>  <enter> Closes https://github.com/square/okhttp/issues/1712,2015-06-20T14:49:38Z,1,35,0
7797,4,2,https://github.com/square/okhttp/commit/8fe27a50c2c88d382e6dc6600836bcc57fc7b0cf,Crash on unexpected RuntimeExceptions. <enter>  <enter> Currently we're sweeping these under the rug.,2015-05-17T22:05:37Z,2,9,0
7840,4,3,https://github.com/square/okhttp/commit/1ba78fa29d1c0667bf7fb5efac2a9898d1d98b43,Some POST samples.,2014-05-31T14:01:19Z,1,101,0
7854,4,0,https://github.com/square/okhttp/commit/2ec2027fc00e24a83cd7bb7fef8b11e7c751bc13,Add missing copyright headers. <enter>  <enter> https://github.com/square/okhttp/issues/880,2014-05-31T01:05:57Z,3,45,0
7878,4,3,https://github.com/square/okhttp/commit/770a1f954dfbd1b956ffceaf67c38f10a4de4401,Small cleanups. <enter>  <enter> Return the OkHttpClient on setters. <enter> Remove some completed TODOs in Call. <enter> Link to Okio in Javadoc.,2014-04-27T16:40:58Z,2,18,0
7962,4,0,https://github.com/square/okhttp/commit/d017be5b0042d2142d9b541c1403aa393c2c7fdd,Test differences between user and network responses for gzip.,2014-05-19T13:50:33Z,2,42,0
7964,4,2,https://github.com/square/okhttp/commit/5b6f64a46220911466350202ae974f167497225a,Fix HTTP post retransmit in the new API. <enter>  <enter> We don't buffer response bodies in the new API. But we should retransmit <enter> POST bodies when a request fails.,2014-04-23T04:55:58Z,7,131,0
7970,4,0,https://github.com/square/okhttp/commit/2e07d308d2189e9ffef4fa958fa20f467ffdcfe5,"Custom trust recipe. <enter>  <enter> To my great delight, Java and Android can read .pem files without <enter> the BKS or JKS store files we typically use to distribute trusted <enter> certificates. <enter>  <enter> This recipe includes a big copy-and-pasteable method for converting <enter> an InputStream of PEM files into an SSLContext. The rest of it is <enter> warnings about how dangerous that is. <enter>  <enter> Closes https://github.com/square/okhttp/issues/1336",2015-03-15T22:45:24Z,1,206,1
7980,4,0,https://github.com/square/okhttp/commit/1ab086360755fcb13356617fe6d738171889d810,"Add a test for interceptors throwing unchecked exceptions. <enter>  <enter> Our behavior here is not good. Right now it looks like we're leaking <enter> resources; nothing is releasing the socket in a 'finally' clause when <enter> interceptors crash. We're also not notifying the callback that the <enter> call has failed; that's left hanging. <enter>  <enter> That said, we don't expect applications to recover from these <enter> exceptions. <enter>  <enter> Closes https://github.com/square/okhttp/issues/1482",2015-03-15T17:45:22Z,1,97,0
7983,4,0,https://github.com/square/okhttp/commit/2d47bc2631048fc713dbc7dbb6e7603619fce776,"Add a test for corner-case behavior. <enter>  <enter> I'm looking to make HttpURLConnectionImpl delegate to Job, and that means <enter> writing tests for all the weird things it does above HttpEngine.",2014-04-21T23:16:01Z,1,12,0
8063,4,0,https://github.com/square/okhttp/commit/ff7946416d86aedcf154b868ba869241cd4816e9,"Add some pings to force happens-before in SPDY tests. <enter>  <enter> Previously we were relying on accidents to get our tests to pass. There <enter> may still be some that require work, but this should fix the three tests <enter> that I saw fail. <enter>  <enter> https://github.com/square/okhttp/issues/525",2014-04-18T02:16:44Z,1,24,0
8081,4,3,https://github.com/square/okhttp/commit/6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,"Track Connection ownership. <enter>  <enter> Connection ownership is somewhat racy: when an HttpURLConnection reads <enter> the last byte of a connection, its ownership is released and given to <enter> the connection pool.",2014-03-30T23:40:21Z,4,169,0
8083,4,0,https://github.com/square/okhttp/commit/4c86085429edbeef0a383941936ee7b64cc3805e,Drop ALPN support. <enter>  <enter> https://github.com/square/okhttp/issues/666,2014-03-31T02:33:27Z,1,38,1
8118,4,3,https://github.com/square/okhttp/commit/8f035fc347f1ba9e4155ce99242c1a4f7d6e16dd,Restore support for ResponseCache.setDefault().,2014-03-05T16:56:12Z,4,120,0
8144,4,3,https://github.com/square/okhttp/commit/5c3cfd9148500c19794aec4ba44c426247b7bd72,Confirm that we use GMT formatting in setIfModifiedSince().,2014-03-01T14:15:56Z,1,12,0
8148,4,0,https://github.com/square/okhttp/commit/29ffd5237ec89577a67c781c746ce72f968efabe,Test for redirect leak bug.,2014-02-24T04:31:22Z,1,24,0
8230,4,0,https://github.com/square/okhttp/commit/97741e94fba896f2aede30aecb789efe409202cf,Don't unzip if there isn't a response body. <enter>  <enter> https://github.com/square/okhttp/issues/358,2014-01-22T03:47:50Z,2,65,0
8254,4,0,https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948,Don't attempt TLS modes we know will fail. <enter>  <enter> https://github.com/square/okhttp/issues/442,2014-01-16T05:46:09Z,6,42,0
8268,4,3,https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae,Small docs fixes. Remove OkHttp 2 warnings.,2014-01-10T15:01:32Z,6,28,0
8275,4,3,https://github.com/square/okhttp/commit/3eda83ab14d334bf5a5cb900674df1552de74e73,Platform.getMtu is unused. <enter>  <enter> This was a failed experiment.,2014-01-07T04:28:04Z,1,80,0
8290,4,0,https://github.com/square/okhttp/commit/59a6804c91328c2d1eb096054590b213ab711d22,Tests for canceling async requests.,2014-01-05T19:11:10Z,2,67,0
8336,4,2,https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771,Fix checkstyle issues in new Cookie code.,2013-09-03T15:13:03Z,1,25,0
8338,4,0,https://github.com/square/okhttp/commit/29ab48bf0dfbac1b249f2233de08fa948bad11d8,"Fix a race condition in Connection.isExpired(). <enter>  <enter> This was causing some SPDY connections to be evicted early, <enter> and preventing connection reuse. <enter>  <enter> The spdyConnectionReuse test becomes flaky with the <enter> fix that makes MockWebServer use different sequenceNumbers <enter> for different requests on the same socket. With the fix <enter> the test is no longer flaky. The old test wasn't good enough <enter> to detect what it wanted to detect! <enter>  <enter> This race has existed in the code since we added more <enter> aggressive time-based expiration in January 2013. In my <enter> basic tests the race impacted ~20% of connections on a <enter> desktop VM. It may have been more on mobile.",2013-09-28T19:43:31Z,4,16,0
8382,4,3,https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f,Don't use IOException APIs not in Gingerbread,2013-07-12T04:43:03Z,1,5,0
8430,4,0,https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538,Make ConnectionPoolTest less flaky <enter>  <enter> I was seeing flaky results in the debugger because pooled <enter> connections were being evicted as the test ran.,2013-06-23T23:50:08Z,1,2,0
8481,4,3,https://github.com/square/okhttp/commit/954e8f5453a23d52f6a2a09aac469ca73460e0f5,Dependency-free examples for the OkHttp front page. <enter>  <enter> I'm going to include code snippets from these.,2013-05-04T21:41:03Z,3,141,0
8487,4,2,https://github.com/square/okhttp/commit/63c5a42ecdc53d51cc6d617d4fcc05cb2e7a9dba,"Don't explode if we can't find an interface for a local address. <enter>  <enter> We'll likely explode later when attempting to use the socket. <enter> But that will fail with an IOException, unlike this which was <enter> failing with a NullPointerException.",2013-04-29T21:20:54Z,1,3,0
8493,4,3,https://github.com/square/okhttp/commit/6ed0f2c2cbf5872684bcc50a883fb6d5d0ac207f,Update to the latest DiskLruCache. <enter>  <enter> Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062,2013-04-15T21:39:52Z,2,151,0
8573,4,2,https://github.com/square/okhttp/commit/cbb33cbd05947c7680fe3519678323641a56fa8c,"Fix a severe bug where multiple TLS tunnels were attempted. <enter>  <enter> The previous code would attempt a TLS tunnel on reused <enter> HTTPS connections, even after the tunnel had been established. <enter> This is a severe protocol error!",2012-10-25T02:15:51Z,2,42,0
8583,4,0,https://github.com/square/okhttp/commit/68ebb704fb73ad1545ae82287f8b2a5f68d8e69d,Address some todos around stream failures and peer errors.,2012-09-25T21:32:28Z,4,198,0
8591,4,3,https://github.com/square/okhttp/commit/7a7ad1cdb22ed381c468ee38d757da03b4b1877a,Handle incoming SETTINGS frames in SPDY.,2012-09-21T21:28:07Z,6,142,0
8592,4,2,https://github.com/square/okhttp/commit/5aa2456a145883f6688c6ee325635ed0c6339076,Fix TLS requiresTunnel which was being computed incorrectly. <enter>  <enter> We were only returning 'true' once we were already in a tunnel. <enter> This was bogus. In theory a TLS tunnel sending extra data could <enter> be corrupted due to this bug. <enter>  <enter> Also migrate one of the TLS tunnel tests to use SslContextBuilder <enter> instead of TestSSLContext.,2012-09-20T20:01:17Z,5,138,0
8597,4,0,https://github.com/square/okhttp/commit/15940665526348d815b26d509ce44c79926c612b,Merge: Fix HttpURLConnection CloseGuard warning due to lack of close on GZIPInputStream <enter>  <enter> Original AOSP/libcore commit by Brian Carlstrom: <enter> java.lang.Throwable: Explicit termination method 'end' not called <enter>   at dalvik.system.CloseGuard.open(CloseGuard.java:184) <enter>   at java.util.zip.Inflater.<init>(Inflater.java:82) <enter>   at java.util.zip.GZIPInputStream.<init>(GZIPInputStream.java:96) <enter>   at java.util.zip.GZIPInputStream.<init>(GZIPInputStream.java:81) <enter>   at libcore.net.http.HttpEngine.initContentStream(HttpEngine.java:523) <enter>   at libcore.net.http.HttpEngine.readResponse(HttpEngine.java:831) <enter>   at libcore.net.http.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:274) <enter>   at libcore.net.http.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:486) <enter>   at ... <enter>  <enter> Bug: 6602529 <enter> Change-Id: I9b49cbca561f8780d08844e566820087fdffc4d7,2012-09-19T20:23:53Z,2,53,0
4937,3,0,https://github.com/square/retrofit/commit/60b938a2ab6f66619ab2f8fa0beeb2ec2d40b45d,Clarify that errors start at 0% probability.,2017-06-02T20:24:14Z,1,4,0
4948,3,3,https://github.com/square/retrofit/commit/637d1f076680798fce90eb6f8aaf024427269140,Update to RxJava 1.3 and a stable Completable.,2017-05-09T15:24:25Z,2,16,0
4949,3,0,https://github.com/square/retrofit/commit/6108179c09dae0ccdd7e8d97d4a3b79f9f4443a4,"Use custom exception type when triggering mock failure. <enter>  <enter> Since we omit the stack trace, this more clearly indicates the source being from Retrofit's mock behavior.",2017-05-12T00:26:03Z,3,29,0
